col0,col1,col2,col3,col4
CasinoKoksijde,2000-01-01,popular music venue,Belgium,Koksijde-Bad
CC Jan Tervaert,1993-10-01,cultural centre in Flanders,Belgium,Hamme
CC Zwaneberg,1990-09-29,cultural centre in Flanders,Belgium,Heist-op-den-Berg
CC Deurne,1984-01-31,cultural centre in Flanders,Belgium,"Deurne, Antwerp"
CC De Steiger,1979-09-30,cultural centre in Flanders,Belgium,Menen
CC Stroming,1905-06-16,cultural centre in Flanders,Belgium,Berlare
CC de Bogaard,1980-01-01,cultural centre in Flanders,Belgium,Sint-Truiden
CC De Kern,1986-01-01,cultural centre in Flanders,Belgium,Wilrijk
CC Berchem,1983-03-31,cultural centre in Flanders,Belgium,Berchem
CC De Ster,1994-09-01,cultural centre in Flanders,Belgium,Willebroek
CC Genk,1980-01-01,cultural centre in Flanders,Belgium,Genk
CC Belgica,1905-06-18,cultural centre in Flanders,Belgium,Dendermonde
CC De Borre,1981-01-01,cultural centre in Flanders,Belgium,Bierbeek
CC Lokeren,1982-09-01,cultural centre in Flanders,Belgium,Lokeren
CC Gildhof,1980-05-01,cultural centre in Flanders,Belgium,Tielt
