col0,col1,col2,col3
Bukha,Musandam Governorate,Oman,province of Oman
Seeb,Muscat Governorate,Oman,province of Oman
SoharIO'[JIKL 'P JUK' JK'[P-,Al Batinah North Governorate,Oman,province of Oman
Dhalkut,Dhofar Governorate,Oman,province of Oman
Barka,Al Batinah South Governorate,Oman,province of Oman
Bahla,Ad Dakhiliyah Governorate,Oman,province of Oman
Sur,Ash Sharqiyah South Governorate,Oman,province of Oman
Saadha,Dhofar Governorate,Oman,province of Oman
Bidbid,Ad Dakhiliyah Governorate,Oman,province of Oman
Al-Mazyunah,Dhofar Governorate,Oman,province of Oman
Khasab,Musandam Governorate,Oman,province of Oman
Madha,Musandam Governorate,Oman,exclave
