col0,col1,col2,col3,col4,col5,col6
Lugia,psychic-type Pokémon,white,520,Pokémon universe,216,list of Pokémon introduced in Generation II
Pelipper,water-type Pokémon,yellow,120,Pokémon universe,28,list of Pokémon introduced in Generation III
Salamence,flying-type Pokémon,blue,150,Pokémon universe,102,list of Pokémon introduced in Generation III
Butterfree,flying-type Pokémon,white,110,Pokémon universe,32,list of Pokémon introduced in Generation I
Ho-Oh,flying-type Pokémon,red,380,Pokémon universe,199,list of Pokémon introduced in Generation II
Lugia,flying-type Pokémon,white,520,Pokémon universe,216,list of Pokémon introduced in Generation II
Dragonite,flying-type Pokémon,brown,220,Pokémon universe,210,list of Pokémon introduced in Generation I
Rayquaza,flying-type Pokémon,green,7,Pokémon universe,206,list of Pokémon introduced in Generation III
Moltres,flying-type Pokémon,yellow,200,Pokémon universe,60,list of Pokémon introduced in Generation I
Pelipper,flying-type Pokémon,yellow,120,Pokémon universe,28,list of Pokémon introduced in Generation III
Charizard,flying-type Pokémon,red,170,Pokémon universe,905,list of Pokémon introduced in Generation I
Arceus,fire-type Pokémon,gray,320,Pokémon universe,320,list of Pokémon introduced in Generation IV
