col0,col1,col2,col3,col4,col5
Jammalamadugu,184,UTC+05:30,town in India,India,Jammalamadugu mandal
Khamanon,254,UTC+05:30,village in India,India,Fatehgarh Sahib District
Kangan,1810,UTC+05:30,Nagar Panchayat,India,Ganderbal district
Dantewada,351,UTC+05:30,Nagar Panchayat,India,Dantewada district
Chandauli,70,UTC+05:30,Nagar Panchayat,India,Chandauli district
Phalauda,221,UTC+05:30,Nagar Panchayat,India,Meerut district
Narayanpet,430,UTC+05:30,Nagar Panchayat,India,Narayanapet District
Sailana,479,UTC+05:30,Nagar Panchayat,India,Ratlam district
Rajgarh,491,UTC+05:30,Nagar Panchayat,India,Rajgarh district
Phulpur,87,UTC+05:30,Nagar Panchayat,India,Prayagraj district
Sarangarh,217,UTC+05:30,Nagar Panchayat,India,Raigarh district
Jammalamadugu,184,UTC+05:30,Nagar Panchayat,India,Jammalamadugu mandal
Nagod,330,UTC+05:30,Nagar Panchayat,India,Satna District
