col0,col1,col2,col3,col4
Sacrario Militare Italiano de Zaragoza,mausoleum,iglesia  parroquial de San Antonio de Padua,Spain,Zaragoza
Pyramid of Puerto del Escudo,pyramid,Puerto del Escudo,Spain,Valle de Valdebezana
Brugge General Cemetery,military cemetery,Centrale Begraafplaats,Belgium,Bruges
Reninghelst New Military Cemetery,military cemetery,Reningelst,Belgium,Poperinge
Dranoutre Military Cemetery,military cemetery,Dranouter,Belgium,Heuvelland
Torreken Farm Cemetery No.1,military cemetery,Wijtschate,Belgium,Heuvelland
Derry House Cemetery No.2,military cemetery,Wijtschate,Belgium,Heuvelland
Soviet War Memorial,Soviet war cemeteries in Germany,Alt-Treptow,Germany,Treptow-Köpenick
Cimetière du Plateau,military cemetery,Rossignol,Belgium,Tintigny
Belgian military cemetery of Oeren,military cemetery,Oeren,Belgium,Alveringem
Cimetière d'Anloy-Bruyères,military cemetery,Anloy,Belgium,Libin
Cimetière de la Belle-Motte,military cemetery,Aiseau,Belgium,Aiseau-Presles
North Africa American Cemetery and Memorial,military cemetery,Carthage,Tunisia,Tunis Governorate
Soviet War Memorial,military cemetery,Alt-Treptow,Germany,Treptow-Köpenick
