col0,col1,col2,col3
1995 Malaysia Open Badminton Championships,1995 Malaysia Open Badminton Championships – Men's singles,open championship,1996 Malaysia Open Badminton Championships
1992 Malaysia Open Badminton Championships,1992 Malaysia Open Badminton Championships – Men's singles,open championship,1993 Malaysia Open Badminton Championships
1990 Malaysia Open Badminton Championships,1990 Malaysia Open Badminton Championships – Men's singles,open championship,1991 Malaysia Open Badminton Championships
1987 Malaysia Open Badminton Championships,1987 Malaysia Open Badminton Championships – Men's singles,open championship,1988 Malaysia Open Badminton Championships
1968 Malaysia Open Badminton Championships,1968 Malaysia Open Badminton Championships – Men's singles,open championship,1983 Malaysia Open Badminton Championships
1954 Malaysia Open Badminton Championships,1954 Malaysia Open Badminton Championships – Men's singles,open championship,1955 Malaysia Open Badminton Championships
1941 Malaysia Open Badminton Championships,1941 Malaysia Open Badminton Championships – Men's singles,open championship,1947 Malaysia Open Badminton Championships
2008 Malaysia Super Series,2008 Malaysia Super Series – Men's singles,open championship,2009 Malaysia Super Series
1989 Malaysia Open Badminton Championships,1989 Malaysia Open Badminton Championships – Men's singles,open championship,1990 Malaysia Open Badminton Championships
2007 Malaysia Super Series,2007 Malaysia Super Series – Men's singles,open championship,2008 Malaysia Super Series
1940 Malaysia Open Badminton Championships,1940 Malaysia Open Badminton Championships – Men's singles,open championship,1941 Malaysia Open Badminton Championships
1938 Malaysia Open Badminton Championships,1938 Malaysia Open Badminton Championships – Men's singles,open championship,1939 Malaysia Open Badminton Championships
1956 Malaysia Open Badminton Championships,1956 Malaysia Open Badminton Championships – Men's singles,open championship,1957 Malaysia Open Badminton Championships
1952 Malaysia Open Badminton Championships,1952 Malaysia Open Badminton Championships – Men's singles,open championship,1953 Malaysia Open Badminton Championships
