col0,col1,col2,col3,col4,col5,col6
NGC 3361,27.16,1880-01-01,J2000.0,161.1215293631405,12.8,Sextans
NGC 281,3.1,1881-11-16,J2000.0,13.10458,7.4,Cassiopeia
NGC 6261,144.54,1880-07-13,J2000.0,254.127191821518,14.5,Hercules
NGC 6329,118.56,1876-07-11,J2000.0,258.5625,12.9,Hercules
NGC 6032,66.1,1880-06-09,J2000.0,240.7546833,13.5,Hercules
NGC 2528,57.28,1877-01-22,J2000.0,121.8536542,12.6,Lynx
NGC 1681,37.5,1878-01-06,J2000.0,72.9585708,13.4,Eridanus
NGC 6109,128.82,1880-07-07,J2000.0,244.4191292,13,Corona Borealis
NGC 3905,85.11,1880-01-01,J2000.0,177.2704805481056,12.8,Crater
NGC 7026,2352,1873-07-06,J2000.0,316.5773840971221,15.1,Cygnus
NGC 6240,105.4,1871-07-12,J2000.0,253.2452542,13.37,Ophiuchus
NGC 6578,3638,1882-08-18,J2000.0,274.0688208,12.9,Sagittarius
NGC 3839,60.81,1882-04-19,J2000.0,175.976225,13.2,Leo
NGC 3534A,94.54,1869-03-18,J2000.0,167.2320417,14.04,Leo
NGC 4576,71.12,1881-04-27,J2000.0,189.3897955222176,13.5,Virgo
