col0,col1,col2,col3,col4,col5,col6
DT Piscium,S-type star,6.347,Pisces,3.533,-54.306,28.5295746670088
AG Pegasi,variable star,6,Pegasus,0.3803,-1.461,12.6255900114971
DT Piscium,variable star,6.347,Pisces,3.533,-54.306,28.5295746670088
AG Pegasi,star,6,Pegasus,0.3803,-1.461,12.6255900114971
DT Piscium,star,6.347,Pisces,3.533,-54.306,28.5295746670088
V* V3929 Sgr,symbiotic binary,7.494,Sagittarius,0.605,-5.614,-26.8071200730232
V* V1988 Sgr,symbiotic binary,12.5,Sagittarius,1.4937,-14.713,-27.6230194994272
NAME UKS-Ce1,symbiotic binary,11.333,Scorpius,0.0277,-1.476,-22.2043223440289
EM* AS 316,symbiotic binary,7.794,Sagittarius,0.1006,-5.273,-21.2962947022868
EM* MWC 960,symbiotic binary,12,Sagittarius,0.1945,-6.732,-20.0974956168544
Hen 2-374,symbiotic binary,13.9,Sagittarius,0.1802,-6.351,-21.5896689081152
PN Th 4-4,symbiotic binary,8.01,Sagittarius,0.3077,-7.258,-19.8953299254148
Ve 3-61,symbiotic binary,4.51,Sagittarius,0.3778,0.639,-21.6914177839563
