col0,col1,col2,col3
1987 Monaco Grand Prix,Ayrton Senna,Ayrton Senna,Monaco
2019 Monaco Grand Prix,Pierre Gasly,Lewis Hamilton,Monaco
2008 Monaco Grand Prix,Kimi Räikkönen,Lewis Hamilton,Monaco
2016 Monaco Grand Prix,Lewis Hamilton,Lewis Hamilton,Monaco
1999 Monaco Grand Prix,Mika Häkkinen,Michael Schumacher,Monaco
2001 Monaco Grand Prix,David Coulthard,Michael Schumacher,Monaco
1995 Monaco Grand Prix,Jean Alesi,Michael Schumacher,Monaco
1997 Monaco Grand Prix,Michael Schumacher,Michael Schumacher,Monaco
1994 Monaco Grand Prix,Michael Schumacher,Michael Schumacher,Monaco
1970 Monaco Grand Prix,Jochen Rindt,Jochen Rindt,Monaco
1966 Monaco Grand Prix,Lorenzo Bandini,Jackie Stewart,Monaco
1973 Monaco Grand Prix,Emerson Fittipaldi,Jackie Stewart,Monaco
1971 Monaco Grand Prix,Jackie Stewart,Jackie Stewart,Monaco
1968 Monaco Grand Prix,Richard Attwood,Graham Hill,Monaco
1969 Monaco Grand Prix,Jackie Stewart,Graham Hill,Monaco
