col0,col1,col2,col3,col4,col5,col6
2004–2005 ISU Junior Grand Prix,International Skating Union,junior,2004-08-26,ISU Junior Grand Prix,2004-2005 Junior Grand Prix Final,2004-01-01
2003–2004 ISU Junior Grand Prix,International Skating Union,junior,2003-09-11,ISU Junior Grand Prix,2003-2004 Junior Grand Prix Final,2003-01-01
2002–2003 ISU Junior Grand Prix,International Skating Union,junior,2002-08-21,ISU Junior Grand Prix,2002-2003 Junior Grand Prix Final,2002-01-01
2001–2002 ISU Junior Grand Prix,International Skating Union,junior,2001-09-13,ISU Junior Grand Prix,2001-2002 Junior Grand Prix Final,2001-01-01
2017–18 ISU Junior Grand Prix,International Skating Union,junior,2017-08-21,ISU Junior Grand Prix,2017-2018 ISU Junior Grand Prix Final,2017-01-01
2019–2020 ISU Junior Grand Prix,International Skating Union,junior,2019-08-21,ISU Junior Grand Prix,2019-2020 ISU Junior Grand Prix Final,2019-01-01
2020–2021 ISU Grand Prix of Figure Skating,International Skating Union,senior,2020-10-23,ISU Grand Prix of Figure Skating,2020–21 Grand Prix of Figure Skating Final,2020-01-01
2019–2020 ISU Grand Prix of Figure Skating,International Skating Union,senior,2019-10-18,ISU Grand Prix of Figure Skating,2019–20 Grand Prix of Figure Skating Final,2019-01-01
2000–2001 ISU Junior Grand Prix,International Skating Union,junior,2000-08-23,ISU Junior Grand Prix,2000–2001 Junior Grand Prix Final,2000-01-01
1999–2000 ISU Junior Grand Prix,International Skating Union,junior,1999-09-22,ISU Junior Grand Prix,1999–2000 Junior Grand Prix Final,1999-01-01
1998–1999 ISU Junior Grand Prix,International Skating Union,junior,1998-08-18,ISU Junior Grand Prix,1998–1999 Junior Grand Prix Final,1998-01-01
1997–1998 ISU Junior Series,International Skating Union,junior,1997-08-19,ISU Junior Grand Prix,1997–1998 Junior Series Final,1997-01-01
2018–19 ISU Junior Grand Prix,International Skating Union,junior,2018-08-22,ISU Junior Grand Prix,2018-2019 ISU Junior Grand Prix Final,2018-01-01
2018–19 ISU Grand Prix of Figure Skating,International Skating Union,senior,2018-10-19,ISU Grand Prix of Figure Skating,2018–19 Grand Prix of Figure Skating Final,2018-01-01
