col0,col1,col2,col3
Treptow-Köpenick,2001-01-01,Köpenick,Schöneiche bei Berlin
Marzahn-Hellersdorf,2001-01-01,Kaulsdorf,Lichtenberg
Treptow-Köpenick,2001-01-01,Adlershof,Lichtenberg
Marzahn-Hellersdorf,2001-01-01,Mahlsdorf,Lichtenberg
Treptow-Köpenick,2001-01-01,Köpenick,Friedrichshain-Kreuzberg
Steglitz-Zehlendorf,2001-01-01,Wannsee,Spandau
Treptow-Köpenick,2001-01-01,Köpenick,Marzahn-Hellersdorf
Steglitz-Zehlendorf,2001-01-01,Wannsee,Kleinmachnow
Tempelhof-Schöneberg,2001-01-01,Lichtenrade,Neukölln
Treptow-Köpenick,2001-01-01,Alt-Treptow,Neukölln
