col0,col1,col2,col3,col4,col5
2019 Dutch Open Badminton Championships,Topsportcentrum Almere,badminton,Dutch Open Badminton Championships,2019-01-01,Almere
2018 Dutch Open Badminton Championships,Topsportcentrum Almere,badminton,Dutch Open Badminton Championships,2018-01-01,Almere
2017 Dutch Open Badminton Championships,Topsportcentrum Almere,badminton,Dutch Open Badminton Championships,2017-01-01,Almere
2015 Dutch Open Badminton Championships,Topsportcentrum Almere,badminton,Dutch Open Badminton Championships,2015-01-01,Almere
2005 Dutch Open Badminton Championships,Maaspoort Sports end Events,badminton,Dutch Open Badminton Championships,2005-01-01,'s-Hertogenbosch
1972 Dutch Open Badminton Championships,Duinwijckhal,badminton,Dutch Open Badminton Championships,1972-01-01,Haarlem
1955 Dutch Open Badminton Championships,Krelagehuis,badminton,Dutch Open Badminton Championships,1955-01-01,Haarlem
2006 Dutch Open Badminton Championships,Maaspoort Sports end Events,badminton,Dutch Open Badminton Championships,2006-01-01,'s-Hertogenbosch
2004 Dutch Open Badminton Championships,Maaspoort Sports end Events,badminton,Dutch Open Badminton Championships,2004-01-01,'s-Hertogenbosch
2003 Dutch Open Badminton Championships,Maaspoort Sports end Events,badminton,Dutch Open Badminton Championships,2003-01-01,'s-Hertogenbosch
1998 Dutch Open Badminton Championships,Maaspoort Sports end Events,badminton,Dutch Open Badminton Championships,1998-01-01,'s-Hertogenbosch
1997 Dutch Open Badminton Championships,Maaspoort Sports end Events,badminton,Dutch Open Badminton Championships,1997-01-01,'s-Hertogenbosch
