col0,col1,col2,col3,col4
Kanchanaburi,Thailand,Kanchanaburi,province of Thailand,Nakhon Pathom
Loei,Thailand,Loei,province of Thailand,Phetchabun
Chaiyaphum,Thailand,Chaiyaphum,province of Thailand,Phetchabun
Kamphaeng Phet,Thailand,Kamphaeng Phet,province of Thailand,Phichit
Uttaradit,Thailand,Uttaradit,province of Thailand,Sukhothai
Phang Nga,Thailand,Phang Nga,province of Thailand,Phuket
Suphanburi,Thailand,Suphanburi,province of Thailand,Ang Thong
Nakhon Ratchasima,Thailand,Nakhon Ratchasima,province of Thailand,Khon Kaen
Samut Prakan,Thailand,Samut Prakan,province of Thailand,Bangkok
Narathiwat,Thailand,Narathiwat,province of Thailand,Pattani
Mae Hong Son,Thailand,Mae Hong Son,province of Thailand,Chiang Mai
