col0,col1,col2,col3
Messier 9,Milky Way,-2.3,Charles Messier
Messier 3,Milky Way,-1.58,Charles Messier
Terzan 5,Milky Way,-0.25,Agop Terzan
NGC 6441,Milky Way,-0.53,James Dunlop
NGC 6388,Milky Way,-0.4,James Dunlop
NGC 2298,Milky Way,-1.96,James Dunlop
NGC 5986,Milky Way,-1.63,James Dunlop
NGC 2808,Milky Way,-0.87,James Dunlop
NGC 6362,Milky Way,-1.3,James Dunlop
NGC 5286,Milky Way,-1.8,James Dunlop
NGC 3201,Milky Way,-1.49,James Dunlop
NGC 6723,Milky Way,-1.45,James Dunlop
NGC 362,Milky Way,-1.33,James Dunlop
NGC 1851,Milky Way,-1.14,James Dunlop
