col0,col1,col2,col3
Fonte da Rampa do Mercado,IPAC historic heritage site,former building or structure,conflagration
Monumento a Marechal Deodoro da Fonseca,INEPAC Good Class,monument,theft
Fonte da Rampa do Mercado,IPAC historic heritage site,light source,conflagration
Monumento a Marechal Deodoro da Fonseca,INEPAC Good Class,historic site,theft
Estação Férrea São Francisco,IPAC historic heritage site,historic site,construction
Fonte da Rampa do Mercado,IPAC historic heritage site,historic site,conflagration
Mountain Meadows Massacre Site,place listed on the National Register of Historic Places,historic site,Mountain Meadows massacre
Estação Ferroviária Alexandre Bittencourt,IPAC historic heritage site,historic site,conflagration
Fonte da Rampa do Mercado,IPAC historic heritage site,fountain,conflagration
Estação Férrea São Francisco,IPAC historic heritage site,railway station,construction
Estação Ferroviária Alexandre Bittencourt,IPAC historic heritage site,railway station,conflagration
Casa da Cultura Mario Quintana,IPHAE Good Class,hotel building,construction
Battle of Hanging Rock Historic Site,place listed on the National Register of Historic Places,battlefield,Battle of Hanging Rock
