col0,col1,col2,col3,col4
2003 Australian Grand Prix,Australia,Michael Schumacher,Australian Grand Prix,auto racing
2002 Australian Grand Prix,Australia,Rubens Barrichello,Australian Grand Prix,auto racing
2001 Australian Grand Prix,Australia,Michael Schumacher,Australian Grand Prix,auto racing
2000 Australian Grand Prix,Australia,Mika Häkkinen,Australian Grand Prix,auto racing
1999 Australian Grand Prix,Australia,Mika Häkkinen,Australian Grand Prix,auto racing
1998 Australian Grand Prix,Australia,Mika Häkkinen,Australian Grand Prix,auto racing
1997 Australian Grand Prix,Australia,Jacques Villeneuve,Australian Grand Prix,auto racing
1996 Australian Grand Prix,Australia,Jacques Villeneuve,Australian Grand Prix,auto racing
1995 Australian Grand Prix,Australia,Damon Hill,Australian Grand Prix,auto racing
1994 Australian Grand Prix,Australia,Nigel Mansell,Australian Grand Prix,auto racing
1993 Australian Grand Prix,Australia,Ayrton Senna,Australian Grand Prix,auto racing
