col0,col1,col2,col3,col4
2008 Championship League,snooker,Championship League,143,25
2011 Championship League,snooker,Championship League,143,26
2009 Championship League,snooker,Championship League,145,25
2010 Championship League,snooker,Championship League,144,25
1989 Asian Open,snooker,Asian Open,140,128
2019 Masters,cue sports,Snooker season 2018/2019,140,16
1989 Asian Open,snooker,Snooker season 1989/1990,140,128
1999 Irish Masters,snooker,Snooker season 1998/1999,139,12
1989 British Open,snooker,Snooker season 1988/1989,140,128
1999 Irish Masters,snooker,Irish Masters,139,12
2019 Masters,cue sports,Masters,140,16
1989 British Open,snooker,British Open,140,128
