col0,col1,col2,col3,col4
STS-32,939636,28.5,low Earth orbit,172
STS-52,852973,28.45,low Earth orbit,159
STS-60,716962,57,low Earth orbit,130
STS-82,862629,28.45,low Earth orbit,150
STS-50,1193404,28.45,low Earth orbit,221
STS-49,767858,28.35,low Earth orbit,141
Soyuz 13,680135,51.57,low Earth orbit,127
STS-95,849242,28.45,low Earth orbit,134
STS-51-F,686726,49.5,low Earth orbit,127
STS-118,1101334,51.6,low Earth orbit,201
STS-97,15598,51.6,low Earth orbit,171
Soyuz T-12,1019676,51.6,low Earth orbit,186
STS-109,15731,51.6,low Earth orbit,165
STS-101,853810,51.6,low Earth orbit,155
