col0,col1,col2,col3
Mary Poppins,P. L. Travers,Mary,musical theatre character
Brad Majors,Richard O'Brien,Brad,musical theatre character
Carrie White,Stephen King,Carrie,musical theatre character
Sue Snell,Stephen King,Susan,horror film character
Regina George,Tina Fey,Regina,film character
Miss Trunchbull,Roald Dahl,Agatha,film character
Margaret White,Stephen King,Margaret,film character
Carrie White,Stephen King,Carrie,film character
Regina George,Tina Fey,Regina,fictional human
Miss Trunchbull,Roald Dahl,Agatha,fictional human
Dr Everett V. Scott,Richard O'Brien,Everett,fictional human
