col0,col1,col2,col3
2018–19 in German football,Germany,2018–2019 one-year-period,football in Germany
2017–18 in Israeli football,Israel,2017-2018 one-year-period,Football in Israel
2016 in Danish football,Denmark,2016-2017 one-year-period,football in Denmark
1963–64 in Israeli football,Israel,1963-1964 one-year-period,Football in Israel
1989–90 in Argentine football,Argentina,1989-1990 one-year-period,football in Argentina
2015–16 in Israeli football,Israel,2015-2016 one-year-period,Football in Israel
2016–17 in Israeli football,Israel,2016-2017 one-year-period,Football in Israel
1962–63 in Israeli football,Israel,1962-1963 one-year-period,Football in Israel
1961–62 in Israeli football,Israel,1961-1962 one-year-period,Football in Israel
1960–61 in Israeli football,Israel,1960-1961 one-year-period,Football in Israel
1959–60 in Israeli football,Israel,1959-1960 one-year-period,Football in Israel
1958–59 in Israeli football,Israel,1958-1959 one-year-period,Football in Israel
1957–58 in Israeli football,Israel,1957-1958 one-year-period,Football in Israel
1956–57 in Israeli football,Israel,1956-1957 one-year-period,Football in Israel
1955–56 in Israeli football,Israel,1955-1956 one-year-period,Football in Israel
