col0,col1,col2,col3,col4,col5
Patna division,Bihar,Patna,division of India,India,Bhojpur district
Indore division,Madhya Pradesh,Indore,division of India,India,Indore district
Kanpur division,Uttar Pradesh,Kanpur,division of India,India,Kanpur Dehat district
Saharanpur division,Uttar Pradesh,Saharanpur,division of India,India,Saharanpur district
Jodhpur division,Rajasthan,Jodhpur,division of India,India,Barmer district
Rewa division,Madhya Pradesh,Rewa,division of India,India,Rewa District
Gwalior division,Madhya Pradesh,Gwalior,division of India,India,Datia district
Jabalpur division,Madhya Pradesh,Jabalpur,division of India,India,Jabalpur district
Mysore division,Karnataka,Mysore,division of India,India,Mysore district
Darbhanga division,Bihar,Darbhanga,division of India,India,Darbhanga district
Jaipur division,Rajasthan,Jaipur,division of India,India,Alwar district
Jalpaiguri division,West Bengal,Jalpaiguri,division of India,India,Darjeeling district
Presidency division,West Bengal,Kolkata,division of India,India,North 24 Parganas district
