col0,col1,col2,col3,col4
Ein Harod,1921-01-01,39,529,Gilboa Regional Council
Usha,1937-01-01,33,483,Zevulun Regional Council
Kfar HaMaccabi,1936-01-01,31,371,Zevulun Regional Council
Ramat Yohanan,1932-01-01,51,929,Zevulun Regional Council
Ein HaHoresh,1931-01-01,19,744,Hefer Valley Regional Council
Givat Haim,1932-01-01,21,984,Hefer Valley Regional Council
HaOgen,1947-01-01,18,855,Hefer Valley Regional Council
Yad Hana,1950-01-01,53,800,Hefer Valley Regional Council
Be'erot Yitzhak,1948-01-01,51,415,Hevel Modi'in Regional Council
Samar,1976-01-01,89,274,Hevel Eilot Regional Council
Neve Harif,1983-01-01,439,110,Hevel Eilot Regional Council
Yahel,1976-01-01,198,182,Hevel Eilot Regional Council
Lotan,1983-01-01,121,181,Hevel Eilot Regional Council
Ketura,1970-01-01,116,485,Hevel Eilot Regional Council
