col0,col1,col2,col3,col4,col5
Shishtavec,municipality of Albania,Kukës municipality,Albania,Kukës,Central European Time
Dardhas,Municipal unit of Albania,Korçë County,Albania,Pogradec,UTC+01:00
Perondi,Municipal unit of Albania,Berat County,Albania,Kuçovë Municipality,UTC+01:00
Livadhja,Municipal unit of Albania,Vlorë County,Albania,Finiq,UTC+01:00
Katund i Ri,Municipal unit of Albania,Durrës District,Albania,Durrës Municipality,UTC+01:00
Skënderbegas,Municipal unit of Albania,Elbasan County,Albania,Gramsh municipality,UTC+01:00
Perondi,municipality of Albania,Berat County,Albania,Kuçovë Municipality,UTC+01:00
Katund i Ri,municipality of Albania,Durrës District,Albania,Durrës Municipality,UTC+01:00
Skënderbegas,municipality of Albania,Elbasan County,Albania,Gramsh municipality,UTC+01:00
Buçimas,Municipal unit of Albania,Korçë County,Albania,Pogradec,UTC+01:00
Luftinjë,Municipal unit of Albania,Gjirokastër County,Albania,Memaliaj,UTC+01:00
Sukë,Municipal unit of Albania,Përmet District,Albania,Përmet,UTC+01:00
