col0,col1,col2,col3,col4,col5
2019 Tour de Pologne,Bahrain-Merida 2019,2019-08-09,2020 Tour de Pologne,Bahrain-Merida 2019,Tomasz Marczyński
2018 Tour de Pologne,Sky 2018,2018-08-10,2019 Tour de Pologne,Groupama-FDJ 2018,Alexey Lutsenko
2019 Tour de Pologne,Sunweb 2019,2019-08-09,2020 Tour de Pologne,2019 Deceuninck-Quick Step,Tomasz Marczyński
2018 Tour de Pologne,Quick-Step Floors 2018,2018-08-10,2019 Tour de Pologne,Quick-Step Floors 2018,Alexey Lutsenko
2019 Tour de Pologne,Sunweb 2019,2019-08-09,2020 Tour de Pologne,2019 Bora-hansgrohe,Tomasz Marczyński
2018 Tour de Pologne,UAE Emirates 2018,2018-08-10,2019 Tour de Pologne,UAE Emirates 2018,Alexey Lutsenko
2019 Tour de Pologne,2019 Bora-hansgrohe,2019-08-09,2020 Tour de Pologne,2019 Bora-hansgrohe,Tomasz Marczyński
2018 Tour de Pologne,Sky 2018,2018-08-10,2019 Tour de Pologne,Dimension Data 2018,Alexey Lutsenko
2019 Tour de Pologne,Sunweb 2019,2019-08-09,2020 Tour de Pologne,AG2R La Mondiale 2019,Carl Fredrik Hagen
2018 Tour de Pologne,Sky 2018,2018-08-10,2019 Tour de Pologne,Quick-Step Floors 2018,Jhonatan Restrepo
2019 Tour de Pologne,Sunweb 2019,2019-08-09,2020 Tour de Pologne,AG2R La Mondiale 2019,Merhawi Kudus
2018 Tour de Pologne,Sky 2018,2018-08-10,2019 Tour de Pologne,Quick-Step Floors 2018,Patrick Konrad
2019 Tour de Pologne,Sunweb 2019,2019-08-09,2020 Tour de Pologne,AG2R La Mondiale 2019,Matej Mohorič
2018 Tour de Pologne,Sky 2018,2018-08-10,2019 Tour de Pologne,Quick-Step Floors 2018,José Herrada
2019 Tour de Pologne,Sunweb 2019,2019-08-09,2020 Tour de Pologne,AG2R La Mondiale 2019,Simon Geschke
