col0,col1,col2,col3,col4,col5,col6
1983 Swedish Badminton Championships,1984 Swedish Badminton Championships,WikiProject Badminton/tournament focus list,1982 Swedish Badminton Championships,1983-01-01,Swedish Badminton Championships,national championship
1980 Swedish Badminton Championships,1981 Swedish Badminton Championships,WikiProject Badminton/tournament focus list,1979 Swedish Badminton Championships,1980-01-01,Swedish Badminton Championships,national championship
1978 Swedish Badminton Championships,1979 Swedish Badminton Championships,WikiProject Badminton/tournament focus list,1977 Swedish Badminton Championships,1978-01-01,Swedish Badminton Championships,national championship
1977 Swedish Badminton Championships,1978 Swedish Badminton Championships,WikiProject Badminton/tournament focus list,1976 Swedish Badminton Championships,1977-01-01,Swedish Badminton Championships,national championship
1975 Swedish Badminton Championships,1976 Swedish Badminton Championships,WikiProject Badminton/tournament focus list,1974 Swedish Badminton Championships,1975-01-01,Swedish Badminton Championships,national championship
1971 Swedish Badminton Championships,1972 Swedish Badminton Championships,WikiProject Badminton/tournament focus list,1970 Swedish Badminton Championships,1971-01-01,Swedish Badminton Championships,national championship
2015 Swedish Badminton Championships,2016 Swedish Badminton Championships,WikiProject Badminton/tournament focus list,2014 Swedish Badminton Championships,2015-01-01,Swedish Badminton Championships,national championship
2014 Swedish Badminton Championships,2015 Swedish Badminton Championships,WikiProject Badminton/tournament focus list,2013 Swedish Badminton Championships,2014-01-01,Swedish Badminton Championships,national championship
1976 Swedish Badminton Championships,1977 Swedish Badminton Championships,WikiProject Badminton/tournament focus list,1975 Swedish Badminton Championships,1976-01-01,Swedish Badminton Championships,national championship
1999 Swedish Badminton Championships,2000 Swedish Badminton Championships,WikiProject Badminton/tournament focus list,1998 Swedish Badminton Championships,1999-01-01,Swedish Badminton Championships,national championship
1952 Swedish Badminton Championships,1953 Swedish Badminton Championships,WikiProject Badminton/tournament focus list,1951 Swedish Badminton Championships,1952-01-01,Swedish Badminton Championships,national championship
2012 Swedish Badminton Championships,2013 Swedish Badminton Championships,WikiProject Badminton/tournament focus list,2011 Swedish Badminton Championships,2012-01-01,Swedish Badminton Championships,national championship
