col0,col1,col2,col3,col4,col5
"Blumenau mayoral election, 2016 - second round",16302,2016-10-30,230167,26723,deputy mayor
"Canoas mayoral election, 2016 - second round",21329,2016-10-30,247770,50482,deputy mayor
"Ponta Grossa mayoral election, 2016 - second round",12238,2016-10-30,222716,27010,deputy mayor
"Montes Claros mayoral election, 2016 - second round",17301,2016-10-30,262496,50933,deputy mayor
"Canoas mayoral election, 2016 - first round",28182,2016-10-02,247770,41888,deputy mayor
"Serra mayoral election, 2016 - first round",18930,2016-10-02,308139,56083,deputy mayor
"Petrópolis mayoral election, 2016 - first round",25888,2016-10-02,244648,58073,deputy mayor
"Montes Claros mayoral election, 2016 - first round",69739,2016-10-02,262496,45523,deputy mayor
"Belford Roxo mayoral election, 2016 - first round",39286,2016-10-02,328777,64489,deputy mayor
"Volta Redonda mayoral election, 2016 - second round",8269,2016-10-30,223240,49026,deputy mayor
"Volta Redonda mayoral election, 2016 - first round",14708,2016-10-02,223240,42423,deputy mayor
"Blumenau mayoral election, 2016 - second round",16302,2016-10-30,230167,26723,mayor
"Canoas mayoral election, 2016 - second round",21329,2016-10-30,247770,50482,mayor
