col0,col1,col2,col3,col4,col5
Saint-Patrice-de-Sherrington,Eastern Time Zone,Les Jardins-de-Napierville Regional County Municipality,92.9,1960,municipality
Padoue,UTC−05:00,La Mitis Regional County Municipality,67.4,245,municipality
Notre-Dame-de-Montauban,Eastern Time Zone,Mékinac Regional County Municipality,173.7,745,municipality
Les Cèdres,Eastern Time Zone,Vaudreuil-Soulanges Regional County Municipality,88.5,7076,municipality
Lac-Sainte-Marie,Eastern Time Zone,La Vallée-de-la-Gatineau Regional County Municipality,240.4,566,municipality
Val-des-Monts,Eastern Time Zone,Les Collines-de-l'Outaouais Regional County Municipality,441.84,11582,municipality
Trois-Rives,Eastern Time Zone,Mékinac Regional County Municipality,650.7,396,municipality
Sainte-Anne-de-la-Pérade,Eastern Time Zone,Les Chenaux Regional County Municipality,129.5,2019,municipality
Saint-Ubalde,UTC−05:00,Portneuf Regional County Municipality,147.4,1412,municipality
Batiscan,Eastern Time Zone,Les Chenaux Regional County Municipality,58.9,903,municipality
Authier-Nord,Eastern Time Zone,Abitibi-Ouest,279.94,300,municipality
Authier,Eastern Time Zone,Abitibi-Ouest,143.42,268,municipality
Alleyn-et-Cawood,Eastern Time Zone,Pontiac Regional County Municipality,325.3,172,municipality
