col0,col1,col2,col3
Royal Zoute Golf Club,72,1945-01-01,Knokke
Limburg Golf & Country Club,72,1967-01-01,Houthalen
Wentworth Club,72,1926-01-01,Virginia Water
Desert Forest Golf Club,72,1962-01-01,Carefree
Five Nations Golf Club,72,1990-01-01,Méan
Horsforth Golf Club,71,1906-01-01,Horsforth
Royal Latem Golf Club,72,1909-01-01,Sint-Martens-Latem
Golf de Rougemont,72,1986-01-01,Profondeville
Royal Golf Club Château Royal d'Ardenne,72,1897-01-01,Houyet
Golf du Bercuit,72,1965-01-01,Grez-Doiceau
Royal Golf Club Sart-Tilman,72,1939-01-01,Angleur
Durbuy golf course,72,1987-01-01,Durbuy
Cleydael Golf & Country Club,72,1987-01-01,Aartselaar
