col0,col1,col2,col3
Lycée Edgar-Poe,Edgar Allan Poe,10th arrondissement of Paris,France
lycée Alain-Fournier,Alain-Fournier,Bourges,France
Lycée Alphonse-Daudet,Alphonse Daudet,Nîmes,France
Lycée Gambetta,Léon Gambetta,Cahors,France
lycée Carnot,Marie François Sadi Carnot,Dijon,France
Lycée Kléber,Jean Baptiste Kléber,Strasbourg,France
Lycée Mistral,Frédéric Mistral,Avignon,France
Collège-lycée Ampère,André-Marie Ampère,2nd arrondissement of Lyon,France
Lycée Chateaubriand,François-René de Chateaubriand,Rennes,France
Cité Scolaire Henri Bergson - Jacquard,Joseph Marie Jacquard,Paris,France
Lycée Arago,François Arago,Paris,France
Cité Scolaire Henri Bergson - Jacquard,Henri Bergson,Paris,France
