col0,col1,col2,col3,col4,col5
1954 Sri Lankan Badminton Championships,Sri Lanka,badminton,1954-01-01,1954 Sri Lanka Badminton Championships – Men's doubles,1953 Sri Lankan Badminton Championships
1975 Sri Lankan Badminton Championships,Sri Lanka,badminton,1975-01-01,1975 Sri Lanka Badminton Championships – Men's doubles,1974 Sri Lankan Badminton Championships
1959 Sri Lankan Badminton Championships,Sri Lanka,badminton,1959-01-01,1959 Sri Lanka Badminton Championships – Men's doubles,1958 Sri Lankan Badminton Championships
1985 Sri Lankan Badminton Championships,Sri Lanka,badminton,1985-01-01,1985 Sri Lanka Badminton Championships – Men's doubles,1984 Sri Lankan Badminton Championships
1970 Sri Lankan Badminton Championships,Sri Lanka,badminton,1970-01-01,1970 Sri Lanka Badminton Championships – Men's doubles,1969 Sri Lankan Badminton Championships
1980 Sri Lankan Badminton Championships,Sri Lanka,badminton,1980-01-01,1980 Sri Lanka Badminton Championships – Women's doubles,1979 Sri Lankan Badminton Championships
2002 Sri Lankan Badminton Championships,Sri Lanka,badminton,2002-01-01,2002 Sri Lanka Badminton Championships – Men's doubles,2001 Sri Lankan Badminton Championships
1999 Sri Lankan Badminton Championships,Sri Lanka,badminton,1999-01-01,1999 Sri Lanka Badminton Championships – Men's doubles,1998 Sri Lankan Badminton Championships
1986 Sri Lankan Badminton Championships,Sri Lanka,badminton,1986-01-01,1986 Sri Lanka Badminton Championships – Men's doubles,1985 Sri Lankan Badminton Championships
1995 Sri Lankan Badminton Championships,Sri Lanka,badminton,1995-01-01,1995 Sri Lanka Badminton Championships – Men's doubles,1994 Sri Lankan Badminton Championships
1993 Sri Lankan Badminton Championships,Sri Lanka,badminton,1993-01-01,1993 Sri Lanka Badminton Championships – Men's doubles,1992 Sri Lankan Badminton Championships
2007 Sri Lankan Badminton Championships,Sri Lanka,badminton,2007-01-01,2007 Sri Lanka Badminton Championships – Men's doubles,2006 Sri Lankan Badminton Championships
1991 Sri Lankan Badminton Championships,Sri Lanka,badminton,1991-01-01,1991 Sri Lanka Badminton Championships – Men's doubles,1990 Sri Lankan Badminton Championships
1989 Sri Lankan Badminton Championships,Sri Lanka,badminton,1989-01-01,1989 Sri Lanka Badminton Championships – Men's doubles,1988 Sri Lankan Badminton Championships
2004 Sri Lankan Badminton Championships,Sri Lanka,badminton,2004-01-01,2004 Sri Lanka Badminton Championships – Men's doubles,2003 Sri Lankan Badminton Championships
