col0,col1,col2,col3
Wrestling World 2000,Wrestling World 2001,professional wrestling event,2000-01-01
Glory By Honor XVI,Glory By Honor XVII,professional wrestling event,2018-10-12
Hell in a Cell,WWE Super Show-Down,professional wrestling event,2018-09-16
Best in the World 2006,Best in the World 2011,professional wrestling event,2006-01-01
Death Before Dishonor XVI,Death Before Dishonor XVII,professional wrestling event,2018-09-28
Wrestlepalooza,Wrestlepalooza (2000),professional wrestling event,1998-01-01
WWE Hall of Fame,WWE Hall of Fame,professional wrestling event,2018-04-06
WWE Hall of Fame,WWE Hall of Fame (2018),professional wrestling event,2017-03-31
WWE Hall of Fame,WWE Hall of Fame (2017),professional wrestling event,2016-04-02
WWE Hall of Fame,WWE Hall of Fame (2016),professional wrestling event,2015-03-28
WWE Hall of Fame,WWE Hall of Fame (2015),professional wrestling event,2014-04-05
