col0,col1,col2,col3,col4,col5
Sonnet 49,1840-01-01,Against that time (if ever that time come),public domain,English,Sonnet 48
Sonnet 54,1840-01-01,"O how much more doth beauty beauteous seem,",public domain,English,Sonnet 53
Sonnet 44,1840-01-01,"If the dull substance of my flesh were thought,",public domain,English,Sonnet 43
Sonnet 46,1840-01-01,"Mine eye and heart are at a mortal war,",public domain,English,Sonnet 45
Sonnet 29,1840-01-01,"When in disgrace with Fortune and men's eyes,",public domain,English,Sonnet 28
Sonnet 42,1840-01-01,"That thou hast her it is not all my grief,",public domain,English,Sonnet 41
Sonnet 47,1840-01-01,"Betwixt mine eye and heart a league is took,",public domain,English,Sonnet 46
Sonnet 55,1840-01-01,"Not marble, nor the gilded monuments",public domain,English,Sonnet 54
Sonnet 39,1840-01-01,"O how thy worth with manners may I sing,",public domain,English,Sonnet 38
Sonnet 36,1840-01-01,"Let me confess that we two must be twain,",public domain,English,Sonnet 35
Sonnet 129,1609-01-01,Th' expense of spirit in a waste of shame,public domain,English,Sonnet 128
Sonnet 9,1840-01-01,"Is it for fear to wet a widow's eye,",public domain,English,Sonnet 8
Sonnet 52,1840-01-01,"So am I as the rich whose blessed key,",public domain,English,Sonnet 51
Sonnet 89,1840-01-01,"Say that thou didst forsake me for some fault,",public domain,English,Sonnet 88
