col0,col1,col2,col3,col4
Cloister of the Cathedral of Roda de Isábena,cloister,Church of San Vicente in Roda de Isabena,Roda de Isábena,Spain
Cloister of the monastery of San Pedro el Viejo de Huesca,cloister,Abbey of San Pedro el Viejo,Huesca,Spain
Cloister of the Carmelite convent of Calatayud,cloister,Convent of Carmelites,Calatayud,Spain
Cloister of the Monastery of Piedra,cloister,Monastery of Piedra,Nuévalos,Spain
cloister of the Cathédrale Notre-Dame de Bayonne,cloister,Bayonne Cathedral,Bayonne,France
cloister of the Saint-Michel de Cuxa abbey,cloister,Saint-Michel-de-Cuxa,Codalet,France
"Claustro de D. João III, Convento de Cristo",cloister,Convent of Christ,Tomar (São João Baptista) e Santa Maria dos Olivais,Portugal
covered walks of Sint-Servaasbasiliek,cloister,Basilica of Saint Servatius,Maastricht,Netherlands
St Mary's College  War Memorial Cloisters,cloister,Winchester College,Winchester,United Kingdom
Cloître des Dominicains de Collioure,cloister,Couvent des dominicains de Collioure,Collioure,France
Claustro de la basílica de San Isidoro de León,cloister,Basilica of San Isidoro,León,Spain
Cloister of Cathédrale Sainte-Eulalie-et-Sainte-Julie d'Elne,cloister,Elne Cathedral,Elne,France
Cloister of Saint-Trophime,cloister,"Old Saint-Trophime Cathedral, cloister and cloister buildings",Arles,France
Chiostro Verde,cloister,Museum and convent Santa Maria Novella,borough 1 of Florence,Italy
Cloister of the monastery of San Pedro el Viejo de Huesca,National monument of Spain,Abbey of San Pedro el Viejo,Huesca,Spain
