col0,col1,col2,col3
Van Buren County,Martin Van Buren,Cumberland County,county of Tennessee
Weakley County,Robert Weakley,Henry County,county of Tennessee
Stewart County,Duncan Stewart,Christian County,county of Tennessee
Williamson County,Hugh Williamson,Dickson County,county of Tennessee
Trousdale County,William Trousdale,Smith County,county of Tennessee
Loudon County,Fort Loudoun,Blount County,county of Tennessee
Sullivan County,John Sullivan,Carter County,county of Tennessee
Sevier County,John Sevier,Blount County,county of Tennessee
Wilson County,David Wilson,Smith County,county of Tennessee
Shelby County,Isaac Shelby,Mississippi County,county of Tennessee
Unicoi County,Cherokee,Carter County,county of Tennessee
White County,James White,Cumberland County,county of Tennessee
Marshall County,John Marshall,Lincoln County,county of Tennessee
Cheatham County,Edward Saunders Cheatham,Dickson County,county of Tennessee
