col0,col1,col2,col3,col4,col5,col6
"A 78, Ottoland",Netherlands,Molenwaard,Rijksmonument,A,Ottoland,farmhouse
"Graafdijk-west 28, Molenaarsgraaf",Netherlands,Molenwaard,Rijksmonument,Graafdijk-west,Molenaarsgraaf,farmhouse
"Graafdijk-oost 1, Molenaarsgraaf",Netherlands,Molenwaard,Rijksmonument,Graafdijk-oost,Molenaarsgraaf,farmhouse
"Kerkstraat 30, Monnickendam",Netherlands,Waterland,Rijksmonument,Kerkstraat,Monnickendam,house
Lindengracht 14,Netherlands,Gaasterlân-Sleat,Rijksmonument,Lindengracht,Sloten,building with triangular gable
"Lopikerstraat 49, Schoonhoven",Netherlands,Krimpenerwaard,Rijksmonument,Lopikerstraat,Schoonhoven,building with triangular gable
"Lange Weistraat 21, Schoonhoven",Netherlands,Krimpenerwaard,Rijksmonument,Lange Weistraat,Schoonhoven,building with triangular gable
"Haven 58, Schoonhoven",Netherlands,Krimpenerwaard,Rijksmonument,Haven,Schoonhoven,building with triangular gable
"Haven 1, Schoonhoven",Netherlands,Krimpenerwaard,Rijksmonument,Haven,Schoonhoven,building with triangular gable
"Dorpsstraat 11, Schipluiden",Netherlands,Midden-Delfland,Rijksmonument,Dorpsstraat,Schipluiden,building with triangular gable
"Westhavenzijde 5, Puttershoek",Netherlands,Binnenmaas,Rijksmonument,Westhavenzijde,Puttershoek,building with stepped gable
