col0,col1,col2,col3
Prim's algorithm,algorithm,Robert C. Prim,Robert C. Prim
Viterbi algorithm,algorithm,Andrew Viterbi,Andrew Viterbi
Schreier–Sims algorithm,algorithm,Otto Schreier,Charles Sims
Edmonds' algorithm,algorithm,Jack Edmonds,Yoeng-Jin Chu
Gibbs sampling,algorithm,Josiah Willard Gibbs,Donald Geman
Forney algorithm,algorithm,Dave Forney,Dave Forney
Chien search,algorithm,Robert T. Chien,Robert T. Chien
Kahan summation algorithm,addition,William Kahan,William Kahan
Ada Lovelace’ algorithm for computing Bernoulli numbers,algorithm,Ada Lovelace,Ada Lovelace
Kahan summation algorithm,algorithm,William Kahan,William Kahan
Remez algorithm,algorithm,Evgeny Yakovlevich Remez,Evgeny Yakovlevich Remez
Coppersmith–Winograd algorithm,algorithm,Shmuel Winograd,Shmuel Winograd
Johnson's algorithm,graph algorithm,Donald B. Johnson,Donald B. Johnson
