col0,col1,col2,col3
Nahal Oz,70,Sha'ar HaNegev Regional Council,377
Mitzpe Shalem,-250,Megilot Regional Council,173
Beit HaArava,-320,Megilot Regional Council,222
Ovnat,-330,Megilot Regional Council,201
Maskiot,16,Bik'at HaYarden Regional Council,206
Argaman,-180,Bik'at HaYarden Regional Council,128
Niran,-165,Bik'at HaYarden Regional Council,85
Shadmot Mehola,-155,Bik'at HaYarden Regional Council,553
Mekhora,225,Bik'at HaYarden Regional Council,141
Gilgal,-235,Bik'at HaYarden Regional Council,171
Ro'i,30,Bik'at HaYarden Regional Council,162
Gitit,305,Bik'at HaYarden Regional Council,376
