col0,col1,col2,col3
Sunshine Ace,Bahamas,2009-01-01,58917
Gentle Leader,Bahamas,2008-01-01,57692
Coral Leader,Bahamas,2006-01-01,40986
Golden Ray,Marshall Islands,2017-01-01,71178
Glovis Sunrise,Marshall Islands,2014-01-01,64546
Glovis Courage,Marshall Islands,2013-01-01,59060
Glovis Cougar,Marshall Islands,2012-01-01,60404
C Ladybug,Marshall Islands,2011-01-01,72635
City Of Mumbai,Singapore,1987-01-01,27887
Hoegh Kobe,Singapore,2006-01-01,59705
Manon,Singapore,1999-01-01,67264
Boheme,Singapore,1999-01-01,67264
Hoegh Masan,Singapore,1998-01-01,44219
Don Quijote,Singapore,1998-01-01,67141
