col0,col1,col2,col3
Embarcadero Delphi,Object Pascal,Embarcadero Technologies,proprietary software
Wakanda,JavaScript,Laurent Ribardière,database management system
Sublime Text,C++,Jon Skinner,text editor
Oracle SQL Developer,Java,Oracle Corporation,Structured Query Language
Watcom C/C++ compiler,C,Watcom,compiler
Qt Creator,C++,Qt Development Frameworks,integrated development environment
QuickC,C,Microsoft,integrated development environment
PhpStorm,Java,JetBrains,integrated development environment
PyCharm,Java,JetBrains,integrated development environment
ActiveState Komodo,JavaScript,ActiveState,integrated development environment
Wakanda,JavaScript,Laurent Ribardière,integrated development environment
IntelliJ IDEA,Java,JetBrains,integrated development environment
Adobe Flash Builder,Java,Adobe,integrated development environment
Greenfoot,Java,Michael Kölling,integrated development environment
