col0,col1,col2,col3,col4,col5,col6,col7
mercury-210,130,0,-5365,209.99424,1637790,1,80
mercury-208,128,0,-13265.406,207.985759,1629511.728,1,80
mercury-207,127,4.5,-16487.444,206.9823,1624662.27,1,80
mercury-206,126,0,-20945.801,205.977513756,1621049.432,1,80
mercury-205,125,0.5,-22287.74,204.976073125,1614320.06,-1,80
mercury-204,124,0,-24690.145,203.973494037,1608651.18,1,80
mercury-203,123,2.5,-25269.265,202.972872326,1601158.846,-1,80
mercury-202,122,0,-27345.324,201.970643585,1595163.7,1,80
mercury-201,121,1.5,-27662.542,200.970303038,1587409.56,-1,80
mercury-200,120,0,-29503.27,199.968326934,1581179,1,80
mercury-199,119,0.5,-29546.068,198.968280989,1573150.521,-1,80
