col0,col1,col2,col3
Gößnitz,190,Austria,former municipality
Gräbern-Prebl,188,Austria,cadastral municipality of Austria
Neuhaus,210,Austria,cadastral municipality of Austria
Frauendorf,24,Austria,cadastral municipality of Austria
Wieting,86,Austria,cadastral municipality of Austria
Dreihütten,63,Austria,cadastral municipality of Austria
Baumgartenberg,355,Austria,cadastral municipality of Austria
Arndorf,113,Austria,cadastral municipality of Austria
Gößnitz,190,Austria,cadastral municipality of Austria
Goberling,170,Austria,cadastral municipality of Austria
Windisch-Bleiberg,73,Austria,cadastral municipality of Austria
Zeltschach,50,Austria,human settlement
Wieting,86,Austria,Ortsteil
Gößnitz,190,Austria,village
