col0,col1,col2,col3
Federal Danube,199.89,Anglo-Eastern Ship Management,bulk carrier
Federal Weser,199.91,Anglo-Eastern Ship Management,bulk carrier
Federal Yoshino,190,Anglo-Eastern Ship Management,bulk carrier
Cape Nelson,170,Pacific Basin Shipping Limited,bulk carrier
Wilson Skaw,112.7,Wilson Ship Management,bulk carrier
Wilson Rye,103.56,Wilson Ship Management,bulk carrier
Federal Cedar,199.98,Anglo-Eastern Ship Management,bulk carrier
MV Kuzma Minin,180.5,Murmansk Shipping Company,bulk carrier
English River,124,Canada Steamship Lines,bulk carrier
Podlasie,190,Polsteam,bulk carrier
Federal Danube,199.89,Anglo-Eastern Ship Management,ship
Federal Weser,199.91,Anglo-Eastern Ship Management,ship
