col0,col1,col2,col3,col4
2015 Paris–Bourges,Giacomo Nizzolo,2014 Paris–Bourges,2015 UCI Europe Tour,2016 Paris–Bourges
2014 Paris–Bourges,John Degenkolb,2013 Paris–Bourges,2014 UCI Europe Tour,2015 Paris–Bourges
2012 Paris–Bourges,John Degenkolb,2011 Paris–Bourges,2012 UCI Europe Tour,2013 Paris–Bourges
2011 Paris–Bourges,Greg Henderson,2010 Paris–Bourges,2010–11 UCI Europe Tour,2012 Paris–Bourges
2010 Paris–Bourges,Romain Feillu,2009 Paris–Bourges,2009–10 UCI Europe Tour,2011 Paris–Bourges
2009 Paris–Bourges,André Greipel,2008 Paris–Bourges,2008–09 UCI Europe Tour,2010 Paris–Bourges
2008 Paris–Bourges,Bernhard Eisel,2007 Paris–Bourges,2007–08 UCI Europe Tour,2009 Paris–Bourges
2007 Paris–Bourges,Aurélien Clerc,2006 Paris–Bourges,2007 French Road Cycling Cup,2008 Paris–Bourges
2006 Paris–Bourges,Stuart O'Grady,2005 Paris–Bourges,2006 French Road Cycling Cup,2007 Paris–Bourges
2005 Paris–Bourges,Grégory Rast,2004 Paris–Bourges,2005 UCI Europe Tour,2006 Paris–Bourges
