col0,col1,col2,col3
Buffalo,Brockhaus and Efron Encyclopedic Dictionary,big city,Byron Brown
Ciudad Juárez,Brockhaus and Efron Encyclopedic Dictionary,big city,José Reyes Ferriz
Badajoz,The Nuttall Encyclopædia,big city,Francisco Javier Fragoso Martínez
Antwerp,Brockhaus and Efron Encyclopedic Dictionary,big city,Bart De Wever
Strasbourg,Paulys Realenzyklopädie der klassischen Altertumswissenschaft,big city,Roland Ries
Schwedt/Oder,Brockhaus and Efron Encyclopedic Dictionary,large district town,Jürgen Polzehl
Görlitz,Brockhaus and Efron Encyclopedic Dictionary,European City,Octavian Ursu
Passau,Brockhaus and Efron Encyclopedic Dictionary,college town,Jürgen Dupper
Melilla,Ottův slovník naučný,exclave,Eduardo de Castro González
Buffalo,Brockhaus and Efron Encyclopedic Dictionary,border town,Byron Brown
Ciudad Juárez,Brockhaus and Efron Encyclopedic Dictionary,border town,José Reyes Ferriz
