col0,col1,col2,col3
2014 Limerick City and County Council election,2009 Limerick City Council election,County Limerick,2014-01-01
2014 Cork County Council election,2009 Cork County Council election,County Cork,2014-05-23
1998 Bristol City Council election,1997 Bristol City Council election,Bristol,1998-01-01
2012 Liverpool City Council election,2011 Liverpool City Council election,Liverpool,2012-01-01
1979 Hong Kong municipal election,1977 Hong Kong municipal election,British Hong Kong,1979-03-08
1981 Hong Kong municipal election,1979 Hong Kong municipal election,British Hong Kong,1981-03-05
1939 Hong Kong municipal election,1937 Hong Kong municipal election,British Hong Kong,1939-02-08
1936 Hong Kong municipal election,1935 Hong Kong sanitary board election,British Hong Kong,1936-01-13
1983 Hong Kong municipal election,1981 Hong Kong municipal election,British Hong Kong,1983-03-08
1940 Hong Kong municipal election,1939 Hong Kong municipal election,British Hong Kong,1940-02-29
2011 Bristol City Council election,2010 Bristol City Council election,Bristol,2011-05-05
1995 Bristol City Council election,1994 Bristol City Council election,Bristol,1995-05-04
1994 Bristol City Council election,1992 Bristol City Council election,Bristol,1994-05-05
1992 Bristol City Council election,1991 Bristol City Council election,Bristol,1992-05-07
1991 Bristol City Council election,1990 Bristol City Council election,Bristol,1991-05-02
