col0,col1,col2,col3
Industry,merchant vessel,71,Aberystwyth shipping records
Ann & Margaret,merchant vessel,76,Aberystwyth shipping records
Eliza Jane,merchant vessel,131,Aberystwyth shipping records
Heedful,merchant vessel,91,Aberystwyth shipping records
Emrys,merchant vessel,93,Aberystwyth shipping records
Ada Letitia,merchant vessel,108,Aberystwyth shipping records
Jane Williams,merchant vessel,78,Aberystwyth shipping records
Dreadnought,merchant vessel,103,Aberystwyth shipping records
Anne Davies,merchant vessel,103,Aberystwyth shipping records
Orcadia,merchant vessel,58,Aberystwyth shipping records
John James,merchant vessel,78,Aberystwyth shipping records
