col0,col1,col2,col3
Nathan Petrelli,Petrelli,Adrian Pasdar,Nathan
Isaac Mendez,Mendez,Santiago Cabrera,Isaac
Farah Nazan,Nazan,Nazneen Contractor,Farah
Bob Bishop,Bishop,Stephen Tobolowsky,Robert
Luke Collins,Collins,Zachary Levi,Luke
Sylar,Gray,Zachary Quinto,Gabriel
Angela Petrelli,Petrelli,Cristine Rose,Angela
Phoebe Frady,Frady,Aislinn Paul,Phoebe
Elle Bishop,Bishop,Kristen Bell,Elle
Dale Smither,Smither,Rusty Schwimmer,Dale
Hana Gitelman,Gitelman,Stana Katic,Hana
Mauricio Chavez,Chavez,Carlos Lacámara,Mauricio
Peter Petrelli,Petrelli,Milo Ventimiglia,Peter
Tracy Strauss,Strauss,Ali Larter,Tracy
