col0,col1,col2,col3,col4
Bahir Dar,Amhara Region,Ethiopia,big city,213.43
Semien Mi'irabawi Zone,Tigray Region,Ethiopia,zone of Ethiopia,18325.11
Hari Rasu,Afar,Ethiopia,zone of Ethiopia,5945.41
Fantena Rasu,Afar,Ethiopia,zone of Ethiopia,11202.75
Kilbet Rasu,Afar,Ethiopia,zone of Ethiopia,18068.34
Awsi Rasu,Afar,Ethiopia,zone of Ethiopia,30242.1
Gabi Rasu,Afar,Ethiopia,zone of Ethiopia,6594.18
Misraqawi Zone,Tigray Region,Ethiopia,zone of Ethiopia,13268.99
Debubawi Zone,Tigray Region,Ethiopia,zone of Ethiopia,18670.45
Debub Wollo Zone,Amhara Region,Ethiopia,zone of Ethiopia,17067.45
Semien Gondar Zone,Amhara Region,Ethiopia,zone of Ethiopia,45944.63
Semien Wollo Zone,Amhara Region,Ethiopia,zone of Ethiopia,12172.5
Mi'irabawi Zone,Tigray Region,Ethiopia,zone of Ethiopia,12170.33
