col0,col1,col2,col3
MS Vulcania,191.9,Royal Navy,ocean liner
SMS Cap Trafalgar,186,Imperial German Navy,ocean liner
Santa Maria,26,Spanish Navy,nau
MS Vulcania,191.9,Royal Navy,motor ship
Greek torpedo boat Pergamos,229.5,Hellenic Navy,torpedo boat
HMS Hero,98.45,Royal Canadian Navy,destroyer
SS Iron Crown,100.89,BHP Shipping,bulk carrier
MV Maj. Bernard F. Fisher,198.86,United States Navy,bulk carrier
MV Capt. Steven L. Bennett,210,United States Navy,bulk carrier
HMS Tamar,189.99,Royal Navy,bulk carrier
