col0,col1,col2,col3,col4,col5,col6,col7
2010 E3 Harelbeke,Juan Antonio Flecha,Harelbeke,road bicycle racing,Belgium,2009 E3 Harelbeke,2011 E3 Harelbeke,Acqua & Sapone-D'Angelo & Antenucci 2010
2012 E3 Harelbeke,Óscar Freire,Harelbeke,road bicycle racing,Belgium,2011 E3 Harelbeke,2013 E3 Harelbeke,Katusha 2012
2010 E3 Harelbeke,Juan Antonio Flecha,Harelbeke,road bicycle racing,Belgium,2009 E3 Harelbeke,2011 E3 Harelbeke,2010 Vacansoleil season
2012 E3 Harelbeke,Óscar Freire,Harelbeke,road bicycle racing,Belgium,2011 E3 Harelbeke,2013 E3 Harelbeke,Garmin-Sharp 2012
2010 E3 Harelbeke,Juan Antonio Flecha,Harelbeke,road bicycle racing,Belgium,2009 E3 Harelbeke,2011 E3 Harelbeke,Skil-Shimano 2010
2012 E3 Harelbeke,Óscar Freire,Harelbeke,road bicycle racing,Belgium,2011 E3 Harelbeke,2013 E3 Harelbeke,Europcar 2012
2010 E3 Harelbeke,Juan Antonio Flecha,Harelbeke,road bicycle racing,Belgium,2009 E3 Harelbeke,2011 E3 Harelbeke,2010 Cervélo TestTeam season
2012 E3 Harelbeke,Óscar Freire,Harelbeke,road bicycle racing,Belgium,2011 E3 Harelbeke,2013 E3 Harelbeke,Lotto-Belisol 2012
2010 E3 Harelbeke,Juan Antonio Flecha,Harelbeke,road bicycle racing,Belgium,2009 E3 Harelbeke,2011 E3 Harelbeke,2010 Bbox Bouygues Telecom season
2012 E3 Harelbeke,Óscar Freire,Harelbeke,road bicycle racing,Belgium,2011 E3 Harelbeke,2013 E3 Harelbeke,2012 Movistar Team season
2010 E3 Harelbeke,Juan Antonio Flecha,Harelbeke,road bicycle racing,Belgium,2009 E3 Harelbeke,2011 E3 Harelbeke,UAE Team Emirates
1979 E3 Harelbeke,Frank Hoste,Harelbeke,road bicycle racing,Belgium,1978 E3 Harelbeke,1980 E3 Harelbeke,Carlos-Galli-G.B.C. 1979
2014 E3 Harelbeke,Peter Sagan,Harelbeke,road bicycle racing,Belgium,2013 E3 Harelbeke,2015 E3 Harelbeke,AG2R La Mondiale 2014
2016 E3 Harelbeke,Peter Sagan,Harelbeke,road bicycle racing,Belgium,2015 E3 Harelbeke,2017 E3 Harelbeke,FDJ 2016
2015 E3 Harelbeke,Zdeněk Štybar,Harelbeke,road bicycle racing,Belgium,2014 E3 Harelbeke,2016 E3 Harelbeke,AG2R La Mondiale 2015
