col0,col1,col2,col3
Twenty Thousand Leagues Under the Sea,Voyages Extraordinaires,NPR Top 100 Science Fiction and Fantasy Books,Pierre Aronnax
The Hitchhiker's Guide to the Galaxy,The Hitchhiker's Guide to the Galaxy pentalogy,NPR Top 100 Science Fiction and Fantasy Books,Eddie the Computer
Wilful Behaviour,Commissario Brunetti novels,Corine Literature Prize,Paola Brunetti
Twenty Thousand Leagues Under the Sea,Voyages Extraordinaires,NPR Top 100 Science Fiction and Fantasy Books,Conseil
The Hitchhiker's Guide to the Galaxy,The Hitchhiker's Guide to the Galaxy pentalogy,NPR Top 100 Science Fiction and Fantasy Books,Deep Thought
Ender's Game,Ender's Game hexalogy,Hugo Award for Best Novel,Major Anderson
The Tombs of Atuan,Earthsea series,Newbery Honor,Tenar
Ender's Game,Ender's Game hexalogy,Hugo Award for Best Novel,Alai
A Wizard of Earthsea,Earthsea series,Lewis Carroll Shelf Award,Ogion
Foundation’s Edge,Foundation series,Hugo Award for Best Novel,Stor Gendibal
Ender's Game,Ender's Game hexalogy,NPR Top 100 Science Fiction and Fantasy Books,Petra Arkanian
Speaker for the Dead,Ender's Game hexalogy,Nebula Award for Best Novel,Petra Arkanian
