col0,col1,col2,col3,col4
cour du Minervois,40,12th arrondissement of Paris,rue de Libourne,France
cour du Panier-Fleuri,36,Roquette,rue de Charonne,France
cour Saint-Joseph,87,Roquette,rue de Charonne,France
cour Jacques-Viguès,46,Roquette,rue de Charonne,France
cour Delépine,73,Roquette,rue de Charonne,France
cour du Panier-Fleuri,36,11th arrondissement of Paris,rue de Charonne,France
cour Saint-Joseph,87,11th arrondissement of Paris,rue de Charonne,France
cour Jacques-Viguès,46,11th arrondissement of Paris,rue de Charonne,France
cour Delépine,73,11th arrondissement of Paris,rue de Charonne,France
cour de la Métairie,86,Belleville,rue de Belleville,France
cour Lesage,95,Belleville,rue de Belleville,France
cour de la Métairie,86,20th arrondissement of Paris,rue de Belleville,France
cour Lesage,95,20th arrondissement of Paris,rue de Belleville,France
cour des Petites-Écuries,260,10th arrondissement of Paris,rue d'Enghien,France
