col0,col1,col2,col3
Index seminum in regio horto botanico universitatis Parmensis anno ... collectorum,Index seminum in regio horto botanico universitatis Parmensis anno ... collectorum,mutual-exchange seed catalogue,40
Index seminum in R. Horto Botanico Senensi anno ... collectorum,Index seminum in R. Horto Botanico Senensi anno ... collectorum,mutual-exchange seed catalogue,214
"Index seminum in Horto Regio Neapolitano anno ... collectorum quae mutua commutatione, offeruntur","Index seminum in Horto Regio Neapolitano anno ... collectorum quae mutua commutatione, offeruntur",mutual-exchange seed catalogue,258
Index seminum horti regii botanici Panormitani ann. ... quae pro mutua commutatione offeruntur,Index seminum horti regii botanici Panormitani ann. ... quae pro mutua commutatione offeruntur,mutual-exchange seed catalogue,1422
Index seminum Horti Botanici Scholæ Polytehnicæ Olisiponensis anno ... collectorum.,Index seminum Horti Botanici Scholæ Polytehnicæ Olisiponensis anno ... collectorum.,mutual-exchange seed catalogue,216
Index seminum horti botanici Olomucensis,Index seminum horti botanici Olomucensis (Olmütz).,mutual-exchange seed catalogue,78
Index seminum horti botanici Namnetum,Index seminum horti botanici Namnetum,mutual-exchange seed catalogue,24
Index seminum Horti Botanici Almaatensis Academiae Scientiaruim,Index seminum Horti Botanici Almaatensis Academiae Scientiaruim,mutual-exchange seed catalogue,151
Hortus Botanicus Batumensis : delectus seminum,Hortus Botanicus Batumensis : delectus seminum,mutual-exchange seed catalogue,14
Enumeratio seminum R. Horto Botanico Pisano ..,Enumeratio seminum R. Horto Botanico Pisano ..,mutual-exchange seed catalogue,212
Delectus sporarum-seminum-fructuum anno ... collectorum quae Hortus Botanicus Urbinatis pro mutua commutatione offert,Delectus sporarum-seminum-fructuum anno ... collectorum quae Hortus Botanicus Urbinatis pro mutua commutatione offert,mutual-exchange seed catalogue,120
