col0,col1,col2,col3
Cardassia Prime,Cardassian Union,Alpha Quadrant,Cardassia: The Lotus Flower
Vulcan,Confederacy of Surak,Alpha Quadrant,Vectors
Cardassia Prime,Cardassian Union,Alpha Quadrant,Vectors
Vulcan,Confederacy of Surak,Alpha Quadrant,Star Trek: Star Charts
Cardassia Prime,Cardassian Union,Alpha Quadrant,Star Trek: Star Charts
Vulcan,Confederacy of Surak,Alpha Quadrant,Zero Hour
Cardassia Prime,Cardassian Union,Alpha Quadrant,The Way of the Warrior
Vulcan,Confederacy of Surak,Alpha Quadrant,Amok Time
Cardassia Prime,Cardassian Union,Alpha Quadrant,Abyss
Vulcan,Confederacy of Surak,Alpha Quadrant,Cease Fire
Cardassia Prime,Cardassian Union,Alpha Quadrant,Star Trek: The Next Generation: Birth of the Federation
Vulcan,Confederacy of Surak,Alpha Quadrant,Star Trek
Risa,Risan Hedony,Beta Quadrant,Lost Souls
