col0,col1,col2,col3,col4,col5
2010 Badminton World Championships,2010-01-01,2010 Badminton World Championships – Women's Doubles,WikiProject Badminton/tournament focus list,2010-08-29,world championship
2009 Badminton World Championships,2009-01-01,2009 Badminton World Championships – Women's Doubles,WikiProject Badminton/tournament focus list,2009-08-16,world championship
2007 Badminton World Championships,2007-01-01,2007 Badminton World Championships – Women's Doubles,WikiProject Badminton/tournament focus list,2007-08-18,world championship
2006 Badminton World Championships,2006-01-01,2006 Badminton World Championships – Women's Doubles,WikiProject Badminton/tournament focus list,2006-09-24,world championship
2005 Badminton World Championships,2005-01-01,2005 Badminton World Championships – Women's Singles,WikiProject Badminton/tournament focus list,2005-08-21,world championship
2003 Badminton World Championships,2003-01-01,2003 Badminton World Championships – Women's Doubles,WikiProject Badminton/tournament focus list,2003-08-03,world championship
2001 Badminton World Championships,2001-01-01,2001 Badminton World Championships – Women's Doubles,WikiProject Badminton/tournament focus list,2001-06-10,world championship
1999 Badminton World Championships,1999-01-01,1999 Badminton World Championships – Women's singles,WikiProject Badminton/tournament focus list,1999-05-23,world championship
1997 Badminton World Championships,1997-01-01,1997 Badminton World Championships – Women's Doubles,WikiProject Badminton/tournament focus list,1997-06-01,world championship
1995 Badminton World Championships,1995-01-01,1995 Badminton World Championships – Women's Doubles,WikiProject Badminton/tournament focus list,1995-05-28,world championship
