col0,col1,col2,col3
Sefton,metropolitan borough,Merseyside,Sefton Council
South Tyneside,metropolitan borough,Tyne and Wear,South Tyneside Council
Tameside,metropolitan borough,Greater Manchester,Tameside Metropolitan Borough Council
Bolton,metropolitan borough,Greater Manchester,Bolton Council
Sunderland,metropolitan borough,Tyne and Wear,council of Sunderland City Council
Oldham,metropolitan borough,Greater Manchester,Oldham Council
Knowsley,metropolitan borough,Merseyside,Knowsley Metropolitan Borough Council
Salford,metropolitan borough,Greater Manchester,council of Salford City Council
North Tyneside,metropolitan borough,Tyne and Wear,North Tyneside Council
Calderdale,metropolitan borough,West Yorkshire,Calderdale Metropolitan Borough Council
Gateshead,metropolitan borough,Tyne and Wear,Gateshead Council
