col0,col1,col2,col3
Sounder commuter rail,132,Washington,2000-01-01
Salsette-Trombay Railway,12,Mumbai,1928-01-01
Northern line,339,Sri Lanka,1894-02-14
Green Mountain line,7.3,New Taipei City,2018-12-23
EXO 2,62.8,Greater Montreal,1882-01-01
Bell Bay Line,57.3,Launceston,1973-01-01
Olympic Park railway line,7,Sydney,1911-07-13
Milwaukee-Dearborn Subway,6.2,Chicago,1951-02-25
Lake Street Elevated,14,Chicago,1893-11-06
East 63rd Branch,2.4,Chicago,1893-01-01
Ferrocarril General Urquiza,2765,General López Department,1888-01-01
Santa Fe Western Railway,120,Santa Fe Province,1883-01-01
Ferrocarril General Urquiza,2765,Buenos Aires,1888-01-01
Ashland Branch,4.8,Chicago,1905-11-03
Dan Ryan Branch,15,Chicago,1969-09-28
