col0,col1,col2,col3,col4,col5
Baghramyan,1829-01-01,830,UTC+04:00,5.5,Armenia
Nizami,1831-01-01,830,UTC+04:00,2.76,Armenia
Vanashen,1873-01-01,870,UTC+04:00,13.4,Armenia
Aygestan,1831-01-01,860,UTC+04:00,2.5,Armenia
Nor Kharberd,1929-01-01,920,UTC+04:00,7.67,Armenia
Lichk,1830-01-01,1929,UTC+04:00,5.1,Armenia
Urtsalanj,1831-01-01,1850,UTC+04:00,24.73,Armenia
Vostan,1831-01-01,835,UTC+04:00,6.21,Armenia
Yeghegnavan,1831-01-01,820,UTC+04:00,18.51,Armenia
Verin Artashat,1828-01-01,880,UTC+04:00,7.85,Armenia
Sisavan,1831-01-01,869,UTC+04:00,8.95,Armenia
Norashen,1873-01-01,910,UTC+04:00,10.14,Armenia
