col0,col1,col2,col3,col4
Arrondissement of Ouargla,former administrative territorial entity,1957-01-01,1962-01-01,Oasis Department
Arrondissement of Laghouat,former administrative territorial entity,1957-01-01,1962-01-01,Oasis Department
Arrondissement of In-Salah,former administrative territorial entity,1960-01-01,1962-01-01,Oasis Department
Arrondissement of Ghardaïa,former administrative territorial entity,1960-01-01,1962-01-01,Oasis Department
Arrondissement of El-Oued,former administrative territorial entity,1960-01-01,1962-01-01,Oasis Department
Arrondissement of El-Goléa,former administrative territorial entity,1960-01-01,1962-01-01,Oasis Department
Arrondissement of El Abiodh Sidi Cheikh,former administrative territorial entity,1957-01-01,1962-01-01,Saoura Department
Arrondissement of Djanet,former administrative territorial entity,1957-01-01,1962-01-01,Oasis Department
Arrondissement of Colomb-Béchar,former administrative territorial entity,1957-01-01,1962-01-01,Saoura Department
Arrondissement of Béni Abbès,former administrative territorial entity,1957-01-01,1962-01-01,Saoura Department
