col0,col1,col2,col3,col4,col5
"2011 Tour of Norway, Stage 4",Johan Svensson,Norway,round,2011-06-04,194.1
"2011 Tour of Norway, Stage 3",Johan Svensson,Norway,round,2011-06-03,174.2
"2011 Tour of Norway, Stage 2",Johan Svensson,Norway,round,2011-06-02,173.6
"2011 Tour of Norway, Stage 1",Johan Svensson,Norway,round,2011-06-01,173.2
"2011 Tour of Norway, Stage 4",René Jørgensen,Norway,round,2011-06-04,194.1
"2011 Tour of Norway, Stage 3",René Jørgensen,Norway,round,2011-06-03,174.2
"2011 Tour of Norway, Stage 2",René Jørgensen,Norway,round,2011-06-02,173.6
"2011 Tour of Norway, Stage 1",Christofer Stevenson,Norway,round,2011-06-01,173.2
"2011 Tour of Norway, Stage 4",Jasper Bovenhuis,Norway,round,2011-06-04,194.1
"2011 Tour of Norway, Stage 3",Jasper Bovenhuis,Norway,round,2011-06-03,174.2
"2011 Tour of Norway, Stage 2",Jasper Bovenhuis,Norway,round,2011-06-02,173.6
"2011 Tour of Norway, Stage 1",Jasper Bovenhuis,Norway,round,2011-06-01,173.2
