col0,col1,col2,col3,col4,col5,col6
2MASS J07034869-1131502,T Tauri type star,-11.5306194658121,-4.828,13.017,0.9133,105.9528942873407
2MASS J07040309-1128071,T Tauri type star,-11.4686557584554,-4.246,12.488,0.896,106.0128723929132
2MASS J07040390-1123480,T Tauri type star,-11.3967001199136,-4.79,12.839,0.9182,106.016258744758
2MASS J07040725-1123188,T Tauri type star,-11.3885634796809,-0.956,12.562,0.0263,106.0302610530653
2MASS J07035225-1134195,T Tauri type star,-11.5720920950485,-4.431,13.497,0.7843,105.9677076910407
2MASS J07035400-1132478,T Tauri type star,-11.5466303451698,-4.562,11.175,0.8208,105.97499493131
2MASS J07034751-1131489,T Tauri type star,-11.5302435588009,-4.343,12.604,0.943,105.9479580861922
[C81] 8,T Tauri type star,-24.3562170975875,-25.058,9.531,7.6914,246.4985877244432
2MASS J05022084-0744099,T Tauri type star,-7.7361094018876,-3.38,11.3,3.6932,75.5868595609868
BD-13 1177,T Tauri type star,-13.6856117425907,-1.257,9.627,7.6042,83.0593964388673
2MASS J04321606+1812464,T Tauri type star,18.2128843078502,-17.566,17.595,6.9146,68.0669397617775
V* V1321 Tau,T Tauri type star,17.5926793595552,-20.055,13.69,6.8125,68.2218165205774
V* DM Tau,T Tauri type star,18.169437353256,-18.361,14,6.8897,68.4530565249376
V* HN Tau,T Tauri type star,17.8645285666149,-18.613,13.4,7.322,68.41400516239
2MASS J04324107+1809239,T Tauri type star,18.1566529590397,-19.279,10.341,6.8953,68.1711576784225
