col0,col1,col2,col3,col4
Ostkreuz,Germany,Kulturdenkmal,1882-02-07,Berlin Warschauer Straße station
Cologne Central Station,Germany,architectural heritage monument in North Rhine-Westphalia,1859-01-01,Cologne/Bonn Airport station
Fulda station,Germany,Kulturdenkmal,1866-01-01,Kassel-Wilhelmshöhe station
Ostkreuz,Germany,Kulturdenkmal,1882-02-07,Berlin Frankfurter Allee station
Hagen Central Station,Germany,architectural heritage monument in North Rhine-Westphalia,1848-01-01,Wuppertal Central Station
Fulda station,Germany,Kulturdenkmal,1866-01-01,Hanau Central Station
Hagen Central Station,Germany,architectural heritage monument in North Rhine-Westphalia,1848-01-01,Hamm (Westf) Hbf
Cologne Central Station,Germany,architectural heritage monument in North Rhine-Westphalia,1859-01-01,Solingen Central Station
Bonn Hauptbahnhof,Germany,architectural heritage monument in North Rhine-Westphalia,1885-04-22,Koblenz Central Station
Cologne Central Station,Germany,architectural heritage monument in North Rhine-Westphalia,1859-01-01,Frankfurt Airport long-distance station
Berlin-Schöneweide station,Germany,architectural heritage monument,1868-05-01,Baumschulenweg station
Cologne Central Station,Germany,architectural heritage monument in North Rhine-Westphalia,1859-01-01,Köln Hansaring station
Leer,Germany,Kulturdenkmal,1856-06-20,Emden Central Station
Fulda station,Germany,Kulturdenkmal,1866-01-01,Eisenach station
