col0,col1,col2,col3,col4,col5,col6
Auwers,Moon,19.6,Arthur Auwers,LQ12,1070,lunar crater
Atwood,Moon,28.6,George Atwood,LQ21,2500,lunar crater
Ideler,Moon,37.8,Christian Ludwig Ideler,LQ27,1600,lunar crater
Cook,Moon,45.2,James Cook,LQ21,1200,lunar crater
Asada,Moon,12.4,Asada Goryu,LQ13,2250,lunar crater
Artsimovich,Moon,7.96,Lev Artsimovich,LQ11,2010,lunar crater
Arrhenius,Moon,40.9,Svante August Arrhenius,LQ06,2750,lunar crater
Manners,Moon,15.1,Russell Henry Manners,LQ12,1720,lunar crater
Daubrée,Moon,14.7,Gabriel Auguste Daubrée,LQ12,1600,lunar crater
Armstrong,Moon,4.21,Neil Armstrong,LQ12,700,lunar crater
