col0,col1,col2,col3
1986 NBA Draft,Brad Daugherty,New York City,National Basketball Association Draft
1979 NBA Draft,Magic Johnson,New York City,National Basketball Association Draft
1994 NBA Draft,Glenn Robinson,Indianapolis,National Basketball Association Draft
1991 NBA Draft,Larry Johnson,New York City,National Basketball Association Draft
1987 NBA Draft,David Robinson,New York City,National Basketball Association Draft
1985 NBA Draft,Patrick Ewing,New York City,National Basketball Association Draft
1984 NBA Draft,Hakeem Olajuwon,New York City,National Basketball Association Draft
2012 NBA Draft,Anthony Davis,Newark,National Basketball Association Draft
2004 NBA Draft,Dwight Howard,New York City,National Basketball Association Draft
2006 NBA Draft,Andrea Bargnani,New York City,National Basketball Association Draft
2002 NBA Draft,Yao Ming,New York City,National Basketball Association Draft
1990 NBA Draft,Derrick Coleman,New York City,National Basketball Association Draft
